"config","target","emd","target_label"
21,30,7.06620264053345,"Target: 30%"
22,30,0,"Target: 30%"
23,30,0,"Target: 30%"
24,30,9.91559219360352,"Target: 30%"
25,30,2.82303309440613,"Target: 30%"
26,30,8.35095596313477,"Target: 30%"
27,30,5.60472393035889,"Target: 30%"
28,30,7.06620264053345,"Target: 30%"
29,30,7.0461950302124,"Target: 30%"
30,30,0,"Target: 30%"
1,35,4.27534055709839,"Target: 35%"
2,35,10.3246908187866,"Target: 35%"
3,35,5.74941778182983,"Target: 35%"
4,35,10.4599056243896,"Target: 35%"
5,35,10.4599056243896,"Target: 35%"
6,35,3.48882937431335,"Target: 35%"
7,35,3.48882937431335,"Target: 35%"
8,35,1.45737850666046,"Target: 35%"
9,35,4.28229665756226,"Target: 35%"
10,35,10.3246908187866,"Target: 35%"
11,35,5.74941778182983,"Target: 35%"
12,35,8.47281551361084,"Target: 35%"
13,35,8.47281551361084,"Target: 35%"
14,35,3.48882937431335,"Target: 35%"
15,35,3.48952484130859,"Target: 35%"
16,35,7.43616437911987,"Target: 35%"
17,35,1.82365369796753,"Target: 35%"
18,35,7.54000902175903,"Target: 35%"
19,35,5.46651077270508,"Target: 35%"
20,35,4.98955059051514,"Target: 35%"
21,35,4.98955059051514,"Target: 35%"
22,35,0,"Target: 35%"
23,35,0,"Target: 35%"
24,35,7.44340467453003,"Target: 35%"
25,35,2.06561684608459,"Target: 35%"
26,35,7.54121160507202,"Target: 35%"
27,35,5.46666193008423,"Target: 35%"
28,35,4.98955059051514,"Target: 35%"
29,35,4.98730516433716,"Target: 35%"
30,35,0,"Target: 35%"
1,40,1.62142074108124,"Target: 40%"
2,40,8.32650089263916,"Target: 40%"
3,40,5.45097351074219,"Target: 40%"
4,40,7.0113377571106,"Target: 40%"
5,40,7.0113377571106,"Target: 40%"
6,40,3.47869205474854,"Target: 40%"
7,40,3.50743865966797,"Target: 40%"
8,40,1.48925971984863,"Target: 40%"
9,40,1.67346668243408,"Target: 40%"
10,40,8.32650089263916,"Target: 40%"
11,40,5.45559024810791,"Target: 40%"
12,40,6.31665563583374,"Target: 40%"
13,40,6.31665563583374,"Target: 40%"
14,40,3.50743865966797,"Target: 40%"
15,40,3.50743865966797,"Target: 40%"
16,40,4.32922840118408,"Target: 40%"
17,40,1.33673048019409,"Target: 40%"
18,40,6.41620397567749,"Target: 40%"
19,40,5.1337513923645,"Target: 40%"
20,40,3.07142448425293,"Target: 40%"
21,40,3.07134771347046,"Target: 40%"
22,40,0,"Target: 40%"
23,40,0,"Target: 40%"
24,40,4.3295202255249,"Target: 40%"
25,40,1.33790576457977,"Target: 40%"
26,40,6.40083026885986,"Target: 40%"
27,40,5.1337513923645,"Target: 40%"
28,40,3.07134771347046,"Target: 40%"
29,40,3.07134771347046,"Target: 40%"
30,40,0,"Target: 40%"
1,45,0.927245318889618,"Target: 45%"
2,45,6.95226049423218,"Target: 45%"
3,45,5.3685417175293,"Target: 45%"
4,45,4.88634061813354,"Target: 45%"
5,45,4.88634061813354,"Target: 45%"
6,45,2.79458355903625,"Target: 45%"
7,45,2.79458355903625,"Target: 45%"
8,45,1.93908166885376,"Target: 45%"
9,45,0.933096408843994,"Target: 45%"
10,45,6.95226049423218,"Target: 45%"
11,45,5.29750490188599,"Target: 45%"
12,45,4.286940574646,"Target: 45%"
13,45,4.28166627883911,"Target: 45%"
14,45,2.75079083442688,"Target: 45%"
15,45,2.75079083442688,"Target: 45%"
16,45,4.14028692245483,"Target: 45%"
17,45,1.3166720867157,"Target: 45%"
18,45,5.68584012985229,"Target: 45%"
19,45,5.05938863754272,"Target: 45%"
20,45,1.38216364383698,"Target: 45%"
21,45,1.38216364383698,"Target: 45%"
22,45,0,"Target: 45%"
23,45,0,"Target: 45%"
24,45,4.1842041015625,"Target: 45%"
25,45,1.31666553020477,"Target: 45%"
26,45,5.67960119247437,"Target: 45%"
27,45,5.06424999237061,"Target: 45%"
28,45,1.38216364383698,"Target: 45%"
29,45,1.38127684593201,"Target: 45%"
30,45,0,"Target: 45%"
1,50,1.08300542831421,"Target: 50%"
2,50,6.67791175842285,"Target: 50%"
3,50,5.33561897277832,"Target: 50%"
4,50,4.56177806854248,"Target: 50%"
5,50,4.56177806854248,"Target: 50%"
6,50,2.9738290309906,"Target: 50%"
7,50,2.9738290309906,"Target: 50%"
8,50,2.32270336151123,"Target: 50%"
9,50,1.10913288593292,"Target: 50%"
10,50,6.68070125579834,"Target: 50%"
11,50,5.33561897277832,"Target: 50%"
12,50,3.97939848899841,"Target: 50%"
13,50,3.95365428924561,"Target: 50%"
14,50,2.7989501953125,"Target: 50%"
15,50,2.7989501953125,"Target: 50%"
16,50,4.58362817764282,"Target: 50%"
17,50,1.45303928852081,"Target: 50%"
18,50,5.13060426712036,"Target: 50%"
19,50,4.7827296257019,"Target: 50%"
20,50,0.257684528827667,"Target: 50%"
21,50,0.257889539003372,"Target: 50%"
22,50,0,"Target: 50%"
23,50,0,"Target: 50%"
24,50,4.58565092086792,"Target: 50%"
25,50,1.49678432941437,"Target: 50%"
26,50,5.12407398223877,"Target: 50%"
27,50,4.7827296257019,"Target: 50%"
28,50,0.257889539003372,"Target: 50%"
29,50,0.257574737071991,"Target: 50%"
30,50,0,"Target: 50%"
1,55,1.14514219760895,"Target: 55%"
2,55,6.83535575866699,"Target: 55%"
3,55,5.65125846862793,"Target: 55%"
4,55,4.43935060501099,"Target: 55%"
5,55,4.42290830612183,"Target: 55%"
6,55,2.91812443733215,"Target: 55%"
7,55,3.04411363601685,"Target: 55%"
8,55,2.47332239151001,"Target: 55%"
9,55,1.14534544944763,"Target: 55%"
10,55,6.33207416534424,"Target: 55%"
11,55,5.38594770431519,"Target: 55%"
12,55,3.71633458137512,"Target: 55%"
13,55,3.72136378288269,"Target: 55%"
14,55,2.72209572792053,"Target: 55%"
15,55,2.72209572792053,"Target: 55%"
16,55,4.57289218902588,"Target: 55%"
17,55,1.60891103744507,"Target: 55%"
18,55,4.57977247238159,"Target: 55%"
19,55,4.5864520072937,"Target: 55%"
20,55,0.0429784953594208,"Target: 55%"
21,55,0.0429784953594208,"Target: 55%"
22,55,0,"Target: 55%"
23,55,0,"Target: 55%"
24,55,4.57485485076904,"Target: 55%"
25,55,1.54746115207672,"Target: 55%"
26,55,4.59641075134277,"Target: 55%"
27,55,4.5864520072937,"Target: 55%"
28,55,0.0429784953594208,"Target: 55%"
29,55,0.0429784953594208,"Target: 55%"
30,55,0,"Target: 55%"
1,60,1.04805326461792,"Target: 60%"
2,60,6.3335223197937,"Target: 60%"
3,60,5.36145210266113,"Target: 60%"
4,60,4.2330174446106,"Target: 60%"
5,60,4.2330174446106,"Target: 60%"
6,60,3.40023469924927,"Target: 60%"
7,60,3.40023469924927,"Target: 60%"
8,60,2.59152483940125,"Target: 60%"
9,60,1.02955937385559,"Target: 60%"
10,60,5.29427337646484,"Target: 60%"
11,60,4.78804540634155,"Target: 60%"
12,60,3.30535387992859,"Target: 60%"
13,60,3.30535387992859,"Target: 60%"
14,60,2.6681911945343,"Target: 60%"
15,60,2.6681911945343,"Target: 60%"
16,60,4.22392082214355,"Target: 60%"
17,60,1.62687766551971,"Target: 60%"
18,60,3.99439477920532,"Target: 60%"
19,60,3.99068021774292,"Target: 60%"
20,60,0.244426369667053,"Target: 60%"
21,60,0.242534324526787,"Target: 60%"
22,60,0,"Target: 60%"
23,60,0,"Target: 60%"
24,60,4.22641563415527,"Target: 60%"
25,60,1.58926975727081,"Target: 60%"
26,60,3.99068021774292,"Target: 60%"
27,60,3.99068021774292,"Target: 60%"
28,60,0.242534324526787,"Target: 60%"
29,60,0.242534324526787,"Target: 60%"
30,60,0,"Target: 60%"
1,65,0.912055552005768,"Target: 65%"
2,65,6.222740650177,"Target: 65%"
3,65,5.41077184677124,"Target: 65%"
4,65,4.33204460144043,"Target: 65%"
5,65,4.33204460144043,"Target: 65%"
6,65,3.53400301933289,"Target: 65%"
7,65,3.53400301933289,"Target: 65%"
8,65,2.56706881523132,"Target: 65%"
9,65,0.939606904983521,"Target: 65%"
10,65,4.78900575637817,"Target: 65%"
11,65,4.59747791290283,"Target: 65%"
12,65,3.17533993721008,"Target: 65%"
13,65,3.17533993721008,"Target: 65%"
14,65,2.60546088218689,"Target: 65%"
15,65,2.60546088218689,"Target: 65%"
16,65,4.15962743759155,"Target: 65%"
17,65,1.5472639799118,"Target: 65%"
18,65,3.80378723144531,"Target: 65%"
19,65,3.80770111083984,"Target: 65%"
20,65,0.704531669616699,"Target: 65%"
21,65,0.704520881175995,"Target: 65%"
22,65,0,"Target: 65%"
23,65,0,"Target: 65%"
24,65,4.15967321395874,"Target: 65%"
25,65,1.5481196641922,"Target: 65%"
26,65,3.80770111083984,"Target: 65%"
27,65,3.80770111083984,"Target: 65%"
28,65,0.704520881175995,"Target: 65%"
29,65,0.704520881175995,"Target: 65%"
30,65,0,"Target: 65%"
1,70,0.818990886211395,"Target: 70%"
2,70,6.13756418228149,"Target: 70%"
3,70,5.40215349197388,"Target: 70%"
4,70,4.58298254013062,"Target: 70%"
5,70,4.58298254013062,"Target: 70%"
6,70,3.73204946517944,"Target: 70%"
7,70,3.73204946517944,"Target: 70%"
8,70,2.26864385604858,"Target: 70%"
9,70,0.663756489753723,"Target: 70%"
10,70,4.71715450286865,"Target: 70%"
11,70,4.59510326385498,"Target: 70%"
12,70,3.24414372444153,"Target: 70%"
13,70,3.24414372444153,"Target: 70%"
14,70,2.60703063011169,"Target: 70%"
15,70,2.60703063011169,"Target: 70%"
16,70,3.70886540412903,"Target: 70%"
17,70,1.83345031738281,"Target: 70%"
18,70,3.7692563533783,"Target: 70%"
19,70,3.7692563533783,"Target: 70%"
20,70,0.993681132793427,"Target: 70%"
21,70,0.993681132793427,"Target: 70%"
22,70,0,"Target: 70%"
23,70,0,"Target: 70%"
24,70,3.70892739295959,"Target: 70%"
25,70,1.83320045471191,"Target: 70%"
26,70,3.7692563533783,"Target: 70%"
27,70,3.7692563533783,"Target: 70%"
28,70,0.993681132793427,"Target: 70%"
29,70,0.993681132793427,"Target: 70%"
30,70,0,"Target: 70%"
1,75,0.574771702289581,"Target: 75%"
2,75,5.46990919113159,"Target: 75%"
3,75,4.77905035018921,"Target: 75%"
4,75,5.47260475158691,"Target: 75%"
5,75,5.47260475158691,"Target: 75%"
6,75,4.44620513916016,"Target: 75%"
7,75,4.44620513916016,"Target: 75%"
8,75,1.71462225914001,"Target: 75%"
9,75,0.534361600875854,"Target: 75%"
10,75,4.66691637039185,"Target: 75%"
11,75,4.55430221557617,"Target: 75%"
12,75,4.14803647994995,"Target: 75%"
13,75,4.14803647994995,"Target: 75%"
14,75,3.41173553466797,"Target: 75%"
15,75,3.41173553466797,"Target: 75%"
16,75,3.28850221633911,"Target: 75%"
17,75,1.91467070579529,"Target: 75%"
18,75,3.72099447250366,"Target: 75%"
19,75,3.72329139709473,"Target: 75%"
20,75,1.22062277793884,"Target: 75%"
21,75,1.2194607257843,"Target: 75%"
22,75,0,"Target: 75%"
23,75,0,"Target: 75%"
24,75,3.2910099029541,"Target: 75%"
25,75,1.91467070579529,"Target: 75%"
26,75,3.72329139709473,"Target: 75%"
27,75,3.72329139709473,"Target: 75%"
28,75,1.2194607257843,"Target: 75%"
29,75,1.2194607257843,"Target: 75%"
30,75,0,"Target: 75%"
